x-spline, y-spline, z-spline, radius
1697.000,0.000,0.000,30.855
1699.000,0.000,0.000,30.891
1701.000,0.000,0.000,30.927
1703.000,0.000,0.000,30.964
1705.000,0.000,0.000,31.000
1707.000,0.000,0.000,31.036
1709.000,0.000,0.000,31.073
1711.000,0.000,0.000,31.109
1713.000,0.000,0.000,31.145
1715.000,0.000,0.000,31.182
1717.000,0.000,0.000,31.218
1719.000,0.000,0.000,31.255
1721.000,0.000,0.000,31.291
1723.000,0.000,0.000,31.327
1725.000,0.000,0.000,31.364
1727.000,0.000,0.000,31.400
1729.000,0.000,0.000,31.436
1731.000,0.000,0.000,31.473
1733.000,0.000,0.000,31.509
1735.000,0.000,0.000,31.545
1737.000,0.000,0.000,31.582
1739.000,0.000,0.000,31.618
1741.000,0.000,0.000,31.655
1743.000,0.000,0.000,31.691
1745.000,0.000,0.000,31.727
1747.000,0.000,0.000,31.764
1749.000,0.000,0.000,31.800
1751.000,0.000,0.000,31.836
1753.000,0.000,0.000,31.873
1755.000,0.000,0.000,31.909
1757.000,0.000,0.000,31.945
1759.000,0.000,0.000,31.982
1761.000,0.000,0.000,32.018
1763.000,0.000,0.000,32.055
1765.000,0.000,0.000,32.091
1767.000,0.000,0.000,32.127
1769.000,0.000,0.000,32.164
1771.000,0.000,0.000,32.200
1773.000,0.000,0.000,32.236
1775.000,0.000,0.000,32.273
1777.000,0.000,0.000,32.309
1779.000,0.000,0.000,32.345
1781.000,0.000,0.000,32.382
1783.000,0.000,0.000,32.418
1785.000,0.000,0.000,32.455
1787.000,0.000,0.000,32.491
1789.000,0.000,0.000,32.527
1791.000,0.000,0.000,32.564
1793.000,0.000,0.000,32.600
1795.000,0.000,0.000,32.636
1797.000,0.000,0.000,32.673
1799.000,0.000,0.000,32.709
1801.000,0.000,0.000,32.745
1803.000,0.000,0.000,32.782
1805.000,0.000,0.000,32.818
1807.000,0.000,0.000,32.855
1809.000,0.000,0.000,32.891
1811.000,0.000,0.000,32.927
1813.000,0.000,0.000,32.964
1815.000,0.000,0.000,33.000
1817.000,0.000,0.000,33.036
1819.000,0.000,0.000,33.073
1821.000,0.000,0.000,33.109
1823.000,0.000,0.000,33.145
1825.000,0.000,0.000,33.182
1827.000,0.000,0.000,33.218
1829.000,0.000,0.000,33.255
1831.000,0.000,0.000,33.291
1833.000,0.000,0.000,33.327
1835.000,0.000,0.000,33.364
1837.000,0.000,0.000,33.400
1839.000,0.000,0.000,33.436
1841.000,0.000,0.000,33.473
1843.000,0.000,0.000,33.509
1845.000,0.000,0.000,33.545
1847.000,0.000,0.000,33.582
1849.000,0.000,0.000,33.618
1851.000,0.000,0.000,33.655
1853.000,0.000,0.000,33.691
1855.000,0.000,0.000,33.727
1857.000,0.000,0.000,33.764
1859.000,0.000,0.000,33.800
1861.000,0.000,0.000,33.836
1863.000,0.000,0.000,33.873
1865.000,0.000,0.000,33.909
1867.000,0.000,0.000,33.945
1869.000,0.000,0.000,33.982
1871.000,0.000,0.000,34.018
1873.000,0.000,0.000,34.055
1875.000,0.000,0.000,34.091
1877.000,0.000,0.000,34.127
1879.000,0.000,0.000,34.164
1881.000,0.000,0.000,34.200
1883.000,0.000,0.000,34.236
1885.000,0.000,0.000,34.273
1887.000,0.000,0.000,34.309
1889.000,0.000,0.000,34.345
1891.000,0.000,0.000,34.382
1893.000,0.000,0.000,34.418
1895.000,0.000,0.000,34.455
1897.000,0.000,0.000,34.491
1899.000,0.000,0.000,34.527
1901.000,0.000,0.000,34.564
1903.000,0.000,0.000,34.600
1905.000,0.000,0.000,34.636
1907.000,0.000,0.000,34.673
1909.000,0.000,0.000,34.709
1911.000,0.000,0.000,34.745
1913.000,0.000,0.000,34.782
1915.000,0.000,0.000,34.818
1917.000,0.000,0.000,34.855
1919.000,0.000,0.000,34.891
1921.000,0.000,0.000,34.927
1923.000,0.000,0.000,34.964
1925.000,0.000,0.000,35.000
1927.000,0.000,0.000,35.036
1929.000,0.000,0.000,35.073
1931.000,0.000,0.000,35.109
1933.000,0.000,0.000,35.145
1935.000,0.000,0.000,35.182
1937.000,0.000,0.000,35.218
1939.000,0.000,0.000,35.255
1941.000,0.000,0.000,35.291
1943.000,0.000,0.000,35.327
1945.000,0.000,0.000,35.364
1947.000,0.000,0.000,35.400
1949.000,0.000,0.000,35.436
1951.000,0.000,0.000,35.473
1953.000,0.000,0.000,35.509
1955.000,0.000,0.000,35.545
1957.000,0.000,0.000,35.582
1959.000,0.000,0.000,35.618
1961.000,0.000,0.000,35.655
1963.000,0.000,0.000,35.691
1965.000,0.000,0.000,35.727
1967.000,0.000,0.000,35.764
1969.000,0.000,0.000,35.800
1971.000,0.000,0.000,35.836
1973.000,0.000,0.000,35.873
1975.000,0.000,0.000,35.909
1977.000,0.000,0.000,35.945
1979.000,0.000,0.000,35.982
1981.000,0.000,0.000,36.018
1983.000,0.000,0.000,36.055
1985.000,0.000,0.000,36.091
1987.000,0.000,0.000,36.127
1989.000,0.000,0.000,36.164
1991.000,0.000,0.000,36.200
1993.000,0.000,0.000,36.236
1995.000,0.000,0.000,36.273
1997.000,0.000,0.000,36.309
1999.000,0.000,0.000,36.345
2001.000,0.000,0.000,36.382
2003.000,0.000,0.000,36.418
2005.000,0.000,0.000,36.455
2007.000,0.000,0.000,36.491
2009.000,0.000,0.000,36.527
2011.000,0.000,0.000,36.564
2013.000,0.000,0.000,36.600
2015.000,0.000,0.000,36.636
2017.000,0.000,0.000,36.673
2019.000,0.000,0.000,36.709
2021.000,0.000,0.000,36.745
2023.000,0.000,0.000,36.782
2025.000,0.000,0.000,36.818
2027.000,0.000,0.000,36.855
2029.000,0.000,0.000,36.891
2031.000,0.000,0.000,36.927
2033.000,0.000,0.000,36.964
2035.000,0.000,0.000,37.000
2037.000,0.000,0.000,37.036
2039.000,0.000,0.000,37.073
2041.000,0.000,0.000,37.109
2043.000,0.000,0.000,37.145
2045.000,0.000,0.000,37.182
2047.000,0.000,0.000,37.218
2049.000,0.000,0.000,37.255
2051.000,0.000,0.000,37.291
2053.000,0.000,0.000,37.327
2055.000,0.000,0.000,37.364
2057.000,0.000,0.000,37.400
2059.000,0.000,0.000,37.436
2061.000,0.000,0.000,37.473
2063.000,0.000,0.000,37.509
2065.000,0.000,0.000,37.545
2067.000,0.000,0.000,37.582
2069.000,0.000,0.000,37.618
2071.000,0.000,0.000,37.655
2073.000,0.000,0.000,37.691
2075.000,0.000,0.000,37.727
2077.000,0.000,0.000,37.764
2079.000,0.000,0.000,37.800
2081.000,0.000,0.000,37.836
2083.000,0.000,0.000,37.873
2085.000,0.000,0.000,37.909
2087.000,0.000,0.000,37.945
2089.000,0.000,0.000,37.982
2091.000,0.000,0.000,38.018
2093.000,0.000,0.000,38.055
2095.000,0.000,0.000,38.091
2097.000,0.000,0.000,38.127
2099.000,0.000,0.000,38.164
2101.000,0.000,0.000,38.200
2103.000,0.000,0.000,38.236
2105.000,0.000,0.000,38.273
2107.000,0.000,0.000,38.309
2109.000,0.000,0.000,38.345
2111.000,0.000,0.000,38.382
2113.000,0.000,0.000,38.418
2115.000,0.000,0.000,38.455
2117.000,0.000,0.000,38.491
2119.000,0.000,0.000,38.527
2121.000,0.000,0.000,38.564
2123.000,0.000,0.000,38.600
2125.000,0.000,0.000,38.636
2127.000,0.000,0.000,38.673
2129.000,0.000,0.000,38.709
2131.000,0.000,0.000,38.745
2133.000,0.000,0.000,38.782
2135.000,0.000,0.000,38.818
2137.000,0.000,0.000,38.855
2139.000,0.000,0.000,38.891
2141.000,0.000,0.000,38.927
2143.000,0.000,0.000,38.964
2145.000,0.000,0.000,39.000
2147.000,0.000,0.000,39.036
2149.000,0.000,0.000,39.073
2151.000,0.000,0.000,39.109
2153.000,0.000,0.000,39.145
2155.000,0.000,0.000,39.182
2157.000,0.000,0.000,39.218
2159.000,0.000,0.000,39.255
2161.000,0.000,0.000,39.291
2163.000,0.000,0.000,39.327
2165.000,0.000,0.000,39.364
2167.000,0.000,0.000,39.400
2169.000,0.000,0.000,39.436
2171.000,0.000,0.000,39.473
2173.000,0.000,0.000,39.509
2175.000,0.000,0.000,39.545
2177.000,0.000,0.000,39.582
2179.000,0.000,0.000,39.618
2181.000,0.000,0.000,39.655
2183.000,0.000,0.000,39.691
2185.000,0.000,0.000,39.727
2187.000,0.000,0.000,39.764
2189.000,0.000,0.000,39.800
2191.000,0.000,0.000,39.836
2193.000,0.000,0.000,39.873
2195.000,0.000,0.000,39.909
2197.000,0.000,0.000,39.945
2199.000,0.000,0.000,39.982
2201.000,0.000,0.000,40.018
2203.000,0.000,0.000,40.055
2205.000,0.000,0.000,40.091
2207.000,0.000,0.000,40.127
2209.000,0.000,0.000,40.164
2211.000,0.000,0.000,40.200
2213.000,0.000,0.000,40.236
2215.000,0.000,0.000,40.273
2217.000,0.000,0.000,40.309
2219.000,0.000,0.000,40.345
2221.000,0.000,0.000,40.382
2223.000,0.000,0.000,40.418
2225.000,0.000,0.000,40.455
2227.000,0.000,0.000,40.491
2229.000,0.000,0.000,40.527
2231.000,0.000,0.000,40.564
2233.000,0.000,0.000,40.600
2235.000,0.000,0.000,40.636
2237.000,0.000,0.000,40.673
2239.000,0.000,0.000,40.709
2241.000,0.000,0.000,40.745
2243.000,0.000,0.000,40.782
2245.000,0.000,0.000,40.818
2247.000,0.000,0.000,40.855
2249.000,0.000,0.000,40.891
2251.000,0.000,0.000,40.927
2253.000,0.000,0.000,40.964
2255.000,0.000,0.000,41.000
2257.000,0.000,0.000,41.036
2259.000,0.000,0.000,41.073
2261.000,0.000,0.000,41.109
2263.000,0.000,0.000,41.145
2265.000,0.000,0.000,41.182
2267.000,0.000,0.000,41.218
2269.000,0.000,0.000,41.255
2271.000,0.000,0.000,41.291
2273.000,0.000,0.000,41.327
2275.000,0.000,0.000,41.364
2277.000,0.000,0.000,41.400
2279.000,0.000,0.000,41.436
2281.000,0.000,0.000,41.473
2283.000,0.000,0.000,41.509
2285.000,0.000,0.000,41.545
2287.000,0.000,0.000,41.582
2289.000,0.000,0.000,41.618
2291.000,0.000,0.000,41.655
2293.000,0.000,0.000,41.691
2295.000,0.000,0.000,41.727
2297.000,0.000,0.000,41.764
2299.000,0.000,0.000,41.800
2301.000,0.000,0.000,41.836
2303.000,0.000,0.000,41.873
2305.000,0.000,0.000,41.909
2307.000,0.000,0.000,41.945
2309.000,0.000,0.000,41.982
2311.000,0.000,0.000,42.018
2313.000,0.000,0.000,42.055
2315.000,0.000,0.000,42.091
2317.000,0.000,0.000,42.127
2319.000,0.000,0.000,42.164
2321.000,0.000,0.000,42.200
2323.000,0.000,0.000,42.236
2325.000,0.000,0.000,42.273
2327.000,0.000,0.000,42.309
2329.000,0.000,0.000,42.345
2331.000,0.000,0.000,42.382
2333.000,0.000,0.000,42.418
2335.000,0.000,0.000,42.455
2337.000,0.000,0.000,42.491
2339.000,0.000,0.000,42.527
2341.000,0.000,0.000,42.564
2343.000,0.000,0.000,42.600
2345.000,0.000,0.000,42.636
2347.000,0.000,0.000,42.673
2349.000,0.000,0.000,42.709
2351.000,0.000,0.000,42.745
2353.000,0.000,0.000,42.782
2355.000,0.000,0.000,42.818
2357.000,0.000,0.000,42.855
2359.000,0.000,0.000,42.891
2361.000,0.000,0.000,42.927
2363.000,0.000,0.000,42.964
2365.000,0.000,0.000,43.000
2367.000,0.000,0.000,43.036
2369.000,0.000,0.000,43.073
2371.000,0.000,0.000,43.109
2373.000,0.000,0.000,43.145
2375.000,0.000,0.000,43.182
2377.000,0.000,0.000,43.218
2379.000,0.000,0.000,43.255
2381.000,0.000,0.000,43.291
2383.000,0.000,0.000,43.327
2385.000,0.000,0.000,43.364
2387.000,0.000,0.000,43.400
2389.000,0.000,0.000,43.436
2391.000,0.000,0.000,43.473
2393.000,0.000,0.000,43.509
2395.000,0.000,0.000,43.545
2397.000,0.000,0.000,43.582
2399.000,0.000,0.000,43.618
2401.000,0.000,0.000,43.655
2403.000,0.000,0.000,43.691
2405.000,0.000,0.000,43.727
2407.000,0.000,0.000,43.764
2409.000,0.000,0.000,43.800
2411.000,0.000,0.000,43.836
2413.000,0.000,0.000,43.873
2415.000,0.000,0.000,43.909
2417.000,0.000,0.000,43.945
2419.000,0.000,0.000,43.982
2420.000,0.000,0.000,44.500
2422.000,0.000,0.000,44.528
2424.000,0.000,0.000,44.556
2426.000,0.000,0.000,44.584
2428.000,0.000,0.000,44.612
2430.000,0.000,0.000,44.640
2432.000,0.000,0.000,44.668
2434.000,0.000,0.000,44.696
2436.000,0.000,0.000,44.724
2438.000,0.000,0.000,44.752
2440.000,0.000,0.000,44.780
2442.000,0.000,0.000,44.808
2444.000,0.000,0.000,44.835
2446.000,0.000,0.000,44.863
2448.000,0.000,0.000,44.891
2450.000,0.000,0.000,44.919
2452.000,0.000,0.000,44.947
2454.000,0.000,0.000,44.975
2456.000,0.000,0.000,45.003
2458.000,0.000,0.000,45.031
2460.000,0.000,0.000,45.059
2462.000,0.000,0.000,45.087
2464.000,0.000,0.000,45.115
2466.000,0.000,0.000,45.143
2468.000,0.000,0.000,45.171
2470.000,0.000,0.000,45.199
2472.000,0.000,0.000,45.227
2474.000,0.000,0.000,45.255
2476.000,0.000,0.000,45.283
2478.000,0.000,0.000,45.311
2480.000,0.000,0.000,45.339
2482.000,0.000,0.000,45.367
2484.000,0.000,0.000,45.395
2486.000,0.000,0.000,45.423
2488.000,0.000,0.000,45.451
2490.000,0.000,0.000,45.478
2492.000,0.000,0.000,45.506
2494.000,0.000,0.000,45.534
2496.000,0.000,0.000,45.562
2498.000,0.000,0.000,45.590
2500.000,0.000,0.000,45.618
2502.000,0.000,0.000,45.646
2504.000,0.000,0.000,45.674
2506.000,0.000,0.000,45.702
2508.000,0.000,0.000,45.730
2510.000,0.000,0.000,45.758
2512.000,0.000,0.000,45.786
2514.000,0.000,0.000,45.814
2516.000,0.000,0.000,45.842
2518.000,0.000,0.000,45.870
2520.000,0.000,0.000,45.898
2522.000,0.000,0.000,45.926
2524.000,0.000,0.000,45.954
2526.000,0.000,0.000,45.982
2528.000,0.000,0.000,46.010
2530.000,0.000,0.000,46.038
2532.000,0.000,0.000,46.066
2534.000,0.000,0.000,46.094
2536.000,0.000,0.000,46.122
2538.000,0.000,0.000,46.149
2540.000,0.000,0.000,46.177
2542.000,0.000,0.000,46.205
2544.000,0.000,0.000,46.233
2546.000,0.000,0.000,46.261
2548.000,0.000,0.000,46.289
2550.000,0.000,0.000,46.317
2552.000,0.000,0.000,46.345
2554.000,0.000,0.000,46.373
2556.000,0.000,0.000,46.401
2558.000,0.000,0.000,46.429
2560.000,0.000,0.000,46.457
2562.000,0.000,0.000,46.485
2564.000,0.000,0.000,46.513
2566.000,0.000,0.000,46.541
2568.000,0.000,0.000,46.569
2570.000,0.000,0.000,46.597
2572.000,0.000,0.000,46.625
2574.000,0.000,0.000,46.653
2576.000,0.000,0.000,46.681
2578.000,0.000,0.000,46.709
2580.000,0.000,0.000,46.737
2582.000,0.000,0.000,46.765
2584.000,0.000,0.000,46.792
2586.000,0.000,0.000,46.820
2588.000,0.000,0.000,46.848
2590.000,0.000,0.000,46.876
2592.000,0.000,0.000,46.904
2594.000,0.000,0.000,46.932
2596.000,0.000,0.000,46.960
2598.000,0.000,0.000,46.988
2600.000,0.000,0.000,47.016
2602.000,0.000,0.000,47.044
2604.000,0.000,0.000,47.072
2606.000,0.000,0.000,47.100
2608.000,0.000,0.000,47.128
2610.000,0.000,0.000,47.156
2612.000,0.000,0.000,47.184
2614.000,0.000,0.000,47.212
2616.000,0.000,0.000,47.240
2618.000,0.000,0.000,47.268
2620.000,0.000,0.000,47.296
2622.000,0.000,0.000,47.324
2624.000,0.000,0.000,47.352
2626.000,0.000,0.000,47.380
2628.000,0.000,0.000,47.408
2630.000,0.000,0.000,47.435
2632.000,0.000,0.000,47.463
2634.000,0.000,0.000,47.491
2636.000,0.000,0.000,47.519
2638.000,0.000,0.000,47.547
2640.000,0.000,0.000,47.575
2642.000,0.000,0.000,47.603
2644.000,0.000,0.000,47.631
2646.000,0.000,0.000,47.659
2648.000,0.000,0.000,47.687
2650.000,0.000,0.000,47.715
2652.000,0.000,0.000,47.743
2654.000,0.000,0.000,47.771
2656.000,0.000,0.000,47.799
2658.000,0.000,0.000,47.827
2660.000,0.000,0.000,47.855
2662.000,0.000,0.000,47.883
2664.000,0.000,0.000,47.911
2666.000,0.000,0.000,47.939
2668.000,0.000,0.000,47.967
2670.000,0.000,0.000,47.995
2672.000,0.000,0.000,48.023
2674.000,0.000,0.000,48.051
2676.000,0.000,0.000,48.078
2678.000,0.000,0.000,48.106
2680.000,0.000,0.000,48.134
2682.000,0.000,0.000,48.162
2684.000,0.000,0.000,48.190
2686.000,0.000,0.000,48.218
2688.000,0.000,0.000,48.246
2690.000,0.000,0.000,48.274
2692.000,0.000,0.000,48.302
2694.000,0.000,0.000,48.330
2696.000,0.000,0.000,48.358
2698.000,0.000,0.000,48.386
2700.000,0.000,0.000,48.414
2702.000,0.000,0.000,48.442
2704.000,0.000,0.000,48.470
2706.000,0.000,0.000,48.498
2708.000,0.000,0.000,48.526
2710.000,0.000,0.000,48.554
2712.000,0.000,0.000,48.582
2714.000,0.000,0.000,48.610
2716.000,0.000,0.000,48.638
2718.000,0.000,0.000,48.666
2720.000,0.000,0.000,48.694
2722.000,0.000,0.000,48.722
2724.000,0.000,0.000,48.749
2726.000,0.000,0.000,48.777
2728.000,0.000,0.000,48.805
2730.000,0.000,0.000,48.833
2732.000,0.000,0.000,48.861
2734.000,0.000,0.000,48.889
2736.000,0.000,0.000,48.917
2738.000,0.000,0.000,48.945
2740.000,0.000,0.000,48.973
2742.000,0.000,0.000,49.001
2744.000,0.000,0.000,49.029
2746.000,0.000,0.000,49.057
2748.000,0.000,0.000,49.085
2750.000,0.000,0.000,49.113
2752.000,0.000,0.000,49.141
2754.000,0.000,0.000,49.169
2756.000,0.000,0.000,49.197
2758.000,0.000,0.000,49.225
2760.000,0.000,0.000,49.253
2762.000,0.000,0.000,49.281
2764.000,0.000,0.000,49.309
2766.000,0.000,0.000,49.337
2768.000,0.000,0.000,49.365
2770.000,0.000,0.000,49.392
2772.000,0.000,0.000,49.420
2774.000,0.000,0.000,49.448
2776.000,0.000,0.000,49.476
2778.000,0.000,0.000,49.504
2780.000,0.000,0.000,49.532
2782.000,0.000,0.000,49.560
2784.000,0.000,0.000,49.588
2786.000,0.000,0.000,49.616
2788.000,0.000,0.000,49.644
2790.000,0.000,0.000,49.672
2792.000,0.000,0.000,49.700
2794.000,0.000,0.000,49.728
2796.000,0.000,0.000,49.756
2798.000,0.000,0.000,49.784
2800.000,0.000,0.000,49.812
2802.000,0.000,0.000,49.840
2804.000,0.000,0.000,49.868
2806.000,0.000,0.000,49.896
2808.000,0.000,0.000,49.924
2810.000,0.000,0.000,49.952
2812.000,0.000,0.000,49.980
2814.000,0.000,0.000,50.008
2816.000,0.000,0.000,50.035
2818.000,0.000,0.000,50.063
2820.000,0.000,0.000,50.091
2822.000,0.000,0.000,50.119
2824.000,0.000,0.000,50.147
2826.000,0.000,0.000,50.175
2828.000,0.000,0.000,50.203
2830.000,0.000,0.000,50.231
2832.000,0.000,0.000,50.259
2834.000,0.000,0.000,50.287
2836.000,0.000,0.000,50.315
2838.000,0.000,0.000,50.343
2840.000,0.000,0.000,50.371
2842.000,0.000,0.000,50.399
2844.000,0.000,0.000,50.427
2846.000,0.000,0.000,50.455
2848.000,0.000,0.000,50.483
2850.000,0.000,0.000,50.511
2852.000,0.000,0.000,50.539
2854.000,0.000,0.000,50.567
2856.000,0.000,0.000,50.595
2858.000,0.000,0.000,50.623
2860.000,0.000,0.000,50.651
2862.000,0.000,0.000,50.678
2864.000,0.000,0.000,50.706
2866.000,0.000,0.000,50.734
2868.000,0.000,0.000,50.762
2870.000,0.000,0.000,50.790
2872.000,0.000,0.000,50.818
2874.000,0.000,0.000,50.846
2876.000,0.000,0.000,50.874
2878.000,0.000,0.000,50.902
2880.000,0.000,0.000,50.930
2882.000,0.000,0.000,50.958
2884.000,0.000,0.000,50.986
2885.000,0.000,0.000,51.584
2886.234,0.000,0.000,51.584
2887.467,0.000,0.000,51.584
2888.701,0.000,0.000,51.584
2889.935,0.000,0.000,51.584
2891.168,0.000,0.000,51.584
2892.402,0.000,0.000,51.584
2893.636,0.000,0.000,51.584
2894.869,0.000,0.000,51.584
2896.103,0.000,0.000,51.584
2897.337,0.000,0.000,51.584
2898.570,0.000,0.000,51.584
2899.804,0.000,0.000,51.584
2901.038,0.000,0.000,51.584
2902.271,0.000,0.000,51.584
2903.505,0.000,0.000,51.584
2904.739,0.000,0.000,51.584
2905.972,0.000,0.000,51.584
2907.206,0.000,0.000,51.584
2908.440,0.000,0.000,51.584
2909.673,0.000,0.000,51.584
2910.907,0.000,0.000,51.584
2912.141,0.000,0.000,51.584
2913.374,0.000,0.000,51.584
2914.608,0.000,0.000,51.584
2915.842,0.000,0.000,51.584
2917.075,0.000,0.000,51.584
2918.309,0.000,0.000,51.584
2919.542,0.000,0.000,51.584
2920.776,0.000,0.000,51.584
2922.010,0.000,0.000,51.584
2923.243,0.000,0.000,51.584
2924.477,0.000,0.000,51.584
2925.711,0.000,0.000,51.584
2926.944,0.000,0.000,51.584
2928.178,0.000,0.000,51.584
2929.412,0.000,0.000,51.584
2930.645,0.000,0.000,51.584
2931.879,0.000,0.000,51.584
2933.113,0.000,0.000,51.584
2934.346,0.000,0.000,51.584
2935.580,0.000,0.000,51.584
2936.814,0.000,0.000,51.584
2938.047,0.000,0.000,51.584
2939.281,0.000,0.000,51.584
2940.515,0.000,0.000,51.584
2941.748,0.000,0.000,51.584
2942.982,0.000,0.000,51.584
2944.216,0.000,0.000,51.584
2945.449,0.000,0.000,51.584
2946.683,0.000,0.000,51.584
2947.917,0.000,0.000,51.584
2949.150,0.000,0.000,51.584
2950.384,0.000,0.000,51.584
2951.618,0.000,0.000,51.584
2952.851,0.000,0.000,51.584
2954.085,0.000,0.000,51.584
2955.319,0.000,0.000,51.584
2956.552,0.000,0.000,51.584
2957.786,0.000,0.000,51.584
2959.020,0.000,0.000,51.584
2960.253,0.000,0.000,51.584
2961.487,0.000,0.000,51.584
2962.721,0.000,0.000,51.584
2963.954,0.000,0.000,51.584
2965.188,0.000,0.000,51.584
2966.422,0.000,0.000,51.584
2967.655,0.000,0.000,51.584
2968.889,0.000,0.000,51.584
2970.123,0.000,0.000,51.584
2971.356,0.000,0.000,51.584
2972.590,0.000,0.000,51.584
2973.824,0.000,0.000,51.584
2975.057,0.000,0.000,51.584
2976.291,0.000,0.000,51.584
2977.525,0.000,0.000,51.584
2978.758,0.000,0.000,51.584
2979.992,0.000,0.000,51.584
2981.226,0.000,0.000,51.584
2982.459,0.000,0.000,51.584
2983.693,0.000,0.000,51.584
2984.926,0.000,0.000,51.584
2986.160,0.000,0.000,51.584
2987.394,0.000,0.000,51.584
2988.627,0.000,0.000,51.584
2989.861,0.000,0.000,51.584
2991.095,0.000,0.000,51.584
2992.328,0.000,0.000,51.584
2993.562,0.000,0.000,51.584
2994.796,0.000,0.000,51.584
2996.029,0.000,0.000,51.584
2997.263,0.000,0.000,51.584
2998.497,0.000,0.000,51.584
2999.730,0.000,0.000,51.584
3000.964,0.000,0.000,51.584
3002.198,0.000,0.000,51.584
3003.431,0.000,0.000,51.584
3004.665,0.000,0.000,51.584
3005.899,0.000,0.000,51.584
3007.132,0.000,0.000,51.584
3008.366,0.000,0.000,51.584
3009.600,0.000,0.000,51.584
3010.833,0.000,0.000,51.584
3012.067,0.000,0.000,51.584
3013.301,0.000,0.000,51.584
3014.534,0.000,0.000,51.584
3015.768,0.000,0.000,51.584
3017.002,0.000,0.000,51.584
3018.235,0.000,0.000,51.584
3019.469,0.000,0.000,51.584
3020.703,0.000,0.000,51.584
3021.936,0.000,0.000,51.584
3023.170,0.000,0.000,51.584
3024.404,0.000,0.000,51.584
3025.637,0.000,0.000,51.584
3026.871,0.000,0.000,51.584
3028.105,0.000,0.000,51.584
3029.338,0.000,0.000,51.584
3030.572,0.000,0.000,51.584
3031.806,0.000,0.000,51.584
3033.039,0.000,0.000,51.584
3034.273,0.000,0.000,51.584
3035.507,0.000,0.000,51.584
3036.740,0.000,0.000,51.584
3037.974,0.000,0.000,51.584
3039.208,0.000,0.000,51.584
3040.441,0.000,0.000,51.584
3041.675,0.000,0.000,51.584
3042.909,0.000,0.000,51.584
3044.142,0.000,0.000,51.584
3045.376,0.000,0.000,51.584
3046.610,0.000,0.000,51.584
3047.843,0.000,0.000,51.584
3049.077,0.000,0.000,51.584
3050.310,0.000,0.000,51.584
3051.544,0.000,0.000,51.584
3052.778,0.000,0.000,51.584
3054.011,0.000,0.000,51.584
3055.245,0.000,0.000,51.584
3056.479,0.000,0.000,51.584
3057.712,0.000,0.000,51.584
3058.946,0.000,0.000,51.584
3060.180,0.000,0.000,51.584
3061.413,0.000,0.000,51.584
3062.647,0.000,0.000,51.584
3063.881,0.000,0.000,51.586
3065.114,0.000,0.000,51.587
3066.348,0.000,0.000,51.589
3067.582,0.000,0.000,51.590
3068.815,0.000,0.000,51.592
3070.049,0.000,0.000,51.593
3071.283,0.000,0.000,51.594
3072.516,0.000,0.000,51.595
3073.750,0.000,0.000,51.597
3074.984,0.000,0.000,51.598
3076.217,0.000,0.000,51.599
3077.451,0.000,0.000,51.600
3078.685,0.000,0.000,51.601
3079.918,0.000,0.000,51.601
3081.152,0.000,0.000,51.602
3082.386,0.000,0.000,51.603
3083.619,0.000,0.000,51.603
3084.853,0.000,0.000,51.604
3086.087,0.000,0.000,51.605
3087.320,0.000,0.000,51.605
3088.554,0.000,0.000,51.605
3089.788,0.000,0.000,51.606
3091.021,0.000,0.000,51.606
3092.255,0.000,0.000,51.606
3093.489,0.000,0.000,51.606
3094.722,0.000,0.000,51.606
3095.956,0.000,0.000,51.606
3097.190,0.000,0.000,51.606
3098.423,0.000,0.000,51.606
3099.657,0.000,0.000,51.606
3100.891,0.000,0.000,51.606
3102.124,0.000,0.000,51.606
3103.358,0.000,0.000,51.606
3104.592,8.730,0.000,51.606
3105.825,8.884,0.000,51.606
3107.059,9.039,0.000,51.606
3108.293,9.195,0.000,51.606
3109.526,9.353,0.000,51.606
3110.760,9.511,0.000,51.606
3111.994,9.671,0.000,51.606
3113.227,9.831,0.000,51.606
3114.461,9.993,0.000,51.606
3115.695,10.156,0.000,51.606
3116.928,10.320,0.000,51.606
3118.162,10.485,0.000,51.606
3119.395,10.652,0.000,51.606
3120.629,10.819,0.000,51.606
3121.863,10.988,0.000,51.606
3123.096,11.157,0.000,51.606
3124.330,11.328,0.000,51.606
3125.564,11.499,0.000,51.606
3126.797,11.672,0.000,51.606
3128.031,11.846,0.000,51.606
3129.265,12.021,0.000,51.606
3130.498,12.196,0.000,51.606
3131.732,12.373,0.000,51.606
3132.966,12.551,0.000,51.606
3134.199,12.730,0.000,51.606
3135.433,12.910,0.000,51.606
3136.667,13.091,0.000,51.606
3137.900,13.273,0.000,51.606
3139.134,13.457,0.000,51.606
3140.368,13.643,0.000,51.606
3141.601,13.831,0.000,51.606
3142.835,14.023,0.000,51.606
3144.069,14.218,0.000,51.606
3145.302,14.418,0.000,51.606
3146.536,14.623,0.000,51.606
3147.770,14.833,0.000,51.606
3149.003,15.049,0.000,51.606
3150.237,15.272,0.000,51.606
3151.471,15.501,0.000,51.606
3152.704,15.738,0.000,51.606
3153.938,15.984,0.000,51.606
3155.172,16.238,0.000,51.606
3156.405,16.501,0.000,51.606
3157.639,16.774,0.000,51.606
3158.873,17.057,0.000,51.606
3160.106,17.351,0.000,51.606
3161.340,17.657,0.000,51.606
3162.574,17.974,0.000,51.606
3163.807,18.304,0.000,51.606
