x-spline, y-spline, z-spline, radius
3174.134,13.457,0.000,51.606
3175.368,13.643,0.000,51.606
3176.601,13.831,0.000,51.606
3177.835,14.023,0.000,51.606
3179.069,14.218,0.000,51.606
3180.302,14.418,0.000,51.606
3181.536,14.623,0.000,51.606
3182.770,14.833,0.000,51.606
3184.003,15.049,0.000,51.606
3185.237,15.272,0.000,51.606
3186.471,15.501,0.000,51.606
3187.704,15.738,0.000,51.606
3188.938,15.984,0.000,51.606
3190.172,16.238,0.000,51.606
3191.405,16.501,0.000,51.606
3192.639,16.774,0.000,51.606
3193.873,17.057,0.000,51.606
3195.106,17.351,0.000,51.606
3196.340,17.657,0.000,51.606
3197.574,17.974,0.000,51.606
3198.807,18.304,0.000,51.606
3200.041,18.647,0.000,51.606
3201.275,19.004,0.000,51.606
3202.508,19.375,0.000,51.611
3203.742,19.759,0.000,51.629
3204.976,20.157,0.000,51.649
3206.209,20.567,0.000,51.671
3207.443,20.989,0.000,51.694
3208.677,21.422,0.000,51.720
3209.910,21.865,0.000,51.748
3211.144,22.318,0.000,51.778
3212.378,22.779,0.000,51.810
3213.611,23.249,0.000,51.845
3214.845,23.727,0.000,51.882
3216.079,24.211,0.000,51.922
3217.312,24.701,0.000,51.964
3218.546,25.196,0.000,52.009
3219.779,25.696,0.000,52.057
3221.013,26.200,0.000,52.107
3222.247,26.707,0.000,52.161
3223.480,27.217,0.000,52.218
3224.714,27.728,0.000,52.277
3225.948,28.240,0.000,52.340
3227.181,28.753,0.000,52.406
3228.415,29.265,0.000,52.475
3229.649,29.776,0.000,52.548
3230.882,30.285,0.000,52.624
3232.116,30.792,0.000,52.703
3233.350,31.296,0.000,52.787
3234.583,31.798,0.000,52.873
3235.817,32.298,0.000,52.963
3237.051,32.798,0.000,53.056
3238.284,33.297,0.000,53.153
3239.518,33.798,0.000,53.252
3240.752,34.300,0.000,53.354
3241.985,34.805,0.000,53.459
3243.219,35.313,0.000,53.567
3244.453,35.825,0.000,53.678
3245.686,36.342,0.000,53.790
3246.920,36.864,0.000,53.906
3248.154,37.393,0.000,54.023
3249.387,37.928,0.000,54.143
3250.621,38.472,0.000,54.265
3251.855,39.024,0.000,54.388
3253.088,39.586,0.000,54.514
3254.322,40.158,0.000,54.641
3255.556,40.740,0.000,54.770
3256.789,41.335,0.000,54.901
3258.023,41.942,0.000,55.032
3259.257,42.562,0.000,55.166
3260.490,43.197,0.000,55.300
3261.724,43.846,0.000,55.435
3262.958,44.511,0.000,55.572
3264.191,45.191,0.000,55.709
3265.425,45.887,0.000,55.847
3266.659,46.598,0.000,55.986
3267.892,47.324,0.000,56.125
3269.126,48.065,0.000,56.265
3270.360,48.820,0.000,56.405
3271.593,49.590,0.000,56.545
3272.827,50.374,0.000,56.685
3274.061,51.171,0.000,56.826
3275.294,51.982,0.000,56.966
3276.528,52.806,0.000,57.106
3277.762,53.644,0.000,57.246
3278.995,54.494,0.000,57.385
3280.229,55.357,0.000,57.524
3281.463,56.232,0.000,57.662
3282.696,57.120,0.000,57.800
3283.930,58.019,0.000,57.936
3285.163,58.930,0.000,58.072
3286.397,59.853,0.000,58.207
3287.631,60.787,0.000,58.340
3288.864,61.732,0.000,58.472
3290.098,62.687,0.000,58.603
3291.332,63.653,0.000,58.732
3292.565,64.630,0.000,58.860
3293.799,65.617,0.000,58.986
3295.033,66.615,0.000,59.110
3296.266,67.625,0.000,59.234
3297.500,68.648,0.000,59.357
3298.734,69.685,0.000,59.480
3299.967,70.737,0.000,59.603
3301.201,71.804,0.000,59.726
3302.435,72.887,0.000,59.850
3303.668,73.988,0.000,59.975
3304.902,75.106,0.000,60.101
3306.136,76.243,0.000,60.228
3307.369,77.400,0.000,60.357
3308.603,78.578,0.000,60.489
3309.837,79.777,0.000,60.623
3311.070,80.998,0.000,60.760
3312.304,82.242,0.000,60.900
3313.538,83.510,0.000,61.044
3314.771,84.802,0.000,61.191
3316.005,86.121,0.000,61.342
3317.239,87.466,0.000,61.498
3318.472,88.838,0.000,61.659
3319.706,90.238,0.000,61.824
3320.940,91.667,0.000,61.995
3322.173,93.126,0.000,62.172
3323.407,94.615,0.000,62.354
3324.641,96.133,0.000,62.543
3325.874,97.677,0.000,62.738
3327.108,99.244,0.000,62.938
3328.342,100.830,0.000,63.144
3329.575,102.435,0.000,63.357
3330.809,104.053,0.000,63.575
3332.043,105.684,0.000,63.799
3333.276,107.324,0.000,64.028
3334.510,108.971,0.000,64.263
3335.744,110.620,0.000,64.504
3336.977,112.271,0.000,64.751
3338.211,113.920,0.000,65.003
3339.445,115.566,0.000,65.260
3340.678,117.209,0.000,65.523
3341.912,118.852,0.000,65.792
3343.146,120.496,0.000,66.066
3344.379,122.141,0.000,66.345
3345.613,123.789,0.000,66.630
3346.847,125.441,0.000,66.920
3348.080,127.099,0.000,67.215
3349.314,128.763,0.000,67.515
3350.547,130.436,0.000,67.821
3351.781,132.117,0.000,68.131
3353.015,133.810,0.000,68.447
3354.248,135.514,0.000,68.768
3355.482,137.230,0.000,69.096
3356.716,138.961,0.000,69.431
3357.949,140.706,0.000,69.775
3359.183,142.468,0.000,70.128
3360.417,144.247,0.000,70.491
3361.650,146.043,0.000,70.866
3362.884,147.859,0.000,71.253
3364.118,149.696,0.000,71.654
3365.351,151.553,0.000,72.069
3366.585,153.433,0.000,72.499
3367.819,155.337,0.000,72.946
3369.052,157.265,0.000,73.410
3370.286,159.219,0.000,73.890
3371.520,161.199,0.000,74.386
3372.753,163.207,0.000,74.896
3373.987,165.244,0.000,75.420
3375.221,167.311,0.000,75.955
3376.454,169.409,0.000,76.502
3377.688,171.539,0.000,77.058
3378.922,173.703,0.000,77.623
3380.155,175.900,0.000,78.196
3381.389,178.133,0.000,78.775
3382.623,180.402,0.000,79.360
3383.856,182.707,0.000,79.948
3385.090,185.043,0.000,80.539
3386.324,187.401,0.000,81.130
3387.557,189.774,0.000,81.718
3388.791,192.155,0.000,82.302
3390.025,194.535,0.000,82.878
3391.258,196.906,0.000,83.445
3392.492,199.261,0.000,84.000
3393.726,201.593,0.000,84.542
3394.959,203.893,0.000,85.067
3396.193,206.154,0.000,85.573
3397.427,208.369,0.000,86.058
3398.660,210.530,0.000,86.521
3399.894,212.640,0.000,86.958
3401.128,214.704,0.000,87.367
3402.361,216.725,0.000,87.746
3403.595,218.708,0.000,88.092
3404.829,220.656,0.000,88.404
3406.062,222.575,0.000,88.679
3407.296,224.467,0.000,88.915
3408.530,226.337,0.000,89.109
3409.763,228.190,0.000,89.259
3410.997,230.029,0.000,89.363
3412.231,231.859,0.000,89.418
